V,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
-0.004127883,-0.095896042,-0.27172811,-0.263674957,-0.134171499,-0.174208095,-0.249165345,-0.3013222,-0.312359649,-0.109403835,-0.160412969,-0.173922156,-0.107574691,-0.353665269,-0.242998225,-0.11829364,-0.210465445,-0.232801947,-0.313310404,-0.244984659,-0.157894383,-0.263613511,-0.23744269,-0.45966051,-0.451080391
-0.262568477,-0.345419154,1.019612357,0.982576936,0.462747485,0.347430384,0.676837705,1.072324239,1.620169412,0.52145129,0.44777291,0.765437388,0.430811318,2.132172149,1.039958205,0.449735507,0.374039824,1.072617336,1.559745061,2.119439154,0.761959191,0.713595667,0.438947883,2.164696753,2.888514529
0.451625724,-1.012046657,0.17742584,0.116780393,-0.380072178,-0.457348151,-0.262335689,0.191410998,0.678823401,-0.389138746,-0.441614356,-0.125409895,-0.469346975,1.204035345,-0.024757746,-0.506657258,-0.382296521,0.490492778,0.796661146,1.299853937,-0.284410542,-0.000239913,-0.183608648,1.83416624,2.271951487
-0.690128316,0.915066636,0.862136014,0.867401101,0.911152935,0.922793338,0.903399156,0.859749809,0.741698638,0.901332444,0.949373363,0.896039748,0.910808319,0.64904868,0.91123667,0.916932774,0.955751799,0.79176299,0.751490832,0.666252275,0.926782034,0.901857551,0.957667164,0.603696685,0.49074706
0.429392247,-0.891120207,-1.585616786,-1.489048727,-1.364839671,-1.243293514,-1.251956094,-1.34807393,-1.527992091,-1.384023504,-1.295914209,-1.325866336,-1.190506417,-1.510000105,-1.499894584,-1.262742771,-1.258376219,-1.434822464,-1.356979743,-1.770472426,-1.40073536,-1.349714309,-1.360307704,-1.466197064,-1.561699469
-0.254193331,0.063916101,0.487410054,0.45673541,0.34775401,0.301767427,0.306286788,0.417620497,0.487148586,0.345329866,0.370727989,0.353656248,0.286203414,0.460372901,0.408077279,0.286417543,0.321747748,0.239223947,0.285928911,0.400781999,0.344150696,0.295203317,0.315372818,0.198602056,0.365202107
0.722933328,-0.886025372,-1.037588593,-1.036395783,-0.955147491,-0.967183662,-1.094195456,-1.055770688,-1.049424021,-0.95736012,-0.961275386,-1.017591796,-0.965971503,-1.065065758,-1.041043209,-0.99057087,-0.994772336,-1.093124312,-1.102809683,-1.085463115,-1.027965846,-1.105094846,-1.044995827,-1.147067199,-1.065342052
-0.842397015,1.374223414,0.924178158,0.902241942,1.066276653,1.155343763,1.094973245,0.898100445,0.724684382,1.041190709,1.047963027,0.988534121,1.054538618,0.564698656,0.968880935,1.101956372,1.121408438,0.970669466,0.828108735,0.580485114,0.978163494,1.0276526,1.09184681,0.746051059,0.390787456
-0.382178724,0.467695424,0.197774739,0.202754325,0.345837711,0.350467683,0.286891034,0.193023975,0.104771671,0.35129231,0.331846545,0.305968131,0.372343277,0.028380976,0.239522493,0.372981776,0.320460527,0.234391707,0.156426096,0.085371141,0.313266265,0.262292552,0.299020932,0.002632421,-0.11521998
-0.572989562,0.29802286,1.140174316,1.104841426,0.842253738,0.779806287,0.915481089,1.145575267,1.260998675,0.875113749,0.913873939,0.961497165,0.800896021,1.309285525,1.091612223,0.824299708,0.866497961,0.821061514,0.986568463,1.214991145,0.923200082,0.939710861,0.839861866,0.933600676,1.278909729
3.145217201,-2.445570048,-2.427716074,-2.4870851,-2.532654903,-2.549207921,-2.849865906,-2.665800539,-2.429067127,-2.537982174,-2.611580446,-2.734061799,-2.736672445,-2.430503658,-2.500014062,-2.550764343,-2.577147243,-2.575109583,-2.662709672,-2.211875424,-2.635774863,-2.52135153,-2.564350309,-2.090015172,-2.014884131
-0.33873196,0.323085028,-0.100559145,0.004653334,0.146279066,0.187235147,0.196764267,0.075621842,-0.137173397,0.141207144,0.192677148,0.169373465,0.24021023,-0.136562998,0.064951667,0.223424484,0.199217369,0.055296716,0.055401661,-0.106036409,0.212493876,0.18310551,0.191976189,-0.147970157,-0.242401555
-0.290381942,0.270565791,-0.421263425,-0.349806393,-0.17884851,-0.035157365,-0.052357977,-0.240032293,-0.464826773,-0.189641654,-0.14012471,-0.173862365,-0.076562414,-0.522067429,-0.296744653,-0.076292126,-0.073810636,-0.229546678,-0.278698348,-0.627991336,-0.218888508,-0.146074785,-0.153902532,-0.378492465,-0.621943205
-0.633993141,0.732327968,0.929183657,0.910029805,0.904118488,0.826504457,0.803364707,0.820370556,0.868116624,0.915986379,0.860237378,0.863882518,0.871737126,0.787577623,0.884779923,0.867172321,0.798617593,0.822380373,0.762276186,0.874877683,0.900105768,0.819896118,0.820524347,0.569131784,0.590612196
0.449910524,-0.673414375,-0.648959124,-0.624768859,-0.636861213,-0.644679382,-0.66094896,-0.62427301,-0.659452911,-0.636607161,-0.579216467,-0.627926123,-0.612232868,-0.617026684,-0.613616877,-0.654337582,-0.633867001,-0.789644315,-0.69395401,-0.64636761,-0.556674986,-0.671826985,-0.625041728,-0.817957221,-0.616337355
